uniprot_acc	pathway_id	pathway_name
Q96LB4	hsa00190	Oxidative phosphorylation
P13073	hsa00190	Oxidative phosphorylation
H3BNV9	hsa00190	Oxidative phosphorylation
Q86WV2	hsa00190	Oxidative phosphorylation
P10606	hsa00190	Oxidative phosphorylation
P12074	hsa00190	Oxidative phosphorylation
Q02221	hsa00190	Oxidative phosphorylation
P14854	hsa00190	Oxidative phosphorylation
P09669	hsa00190	Oxidative phosphorylation
P24310	hsa00190	Oxidative phosphorylation
P14406	hsa00190	Oxidative phosphorylation
H0UI06	hsa00190	Oxidative phosphorylation
P24311	hsa00190	Oxidative phosphorylation
P15954	hsa00190	Oxidative phosphorylation
P10176	hsa00190	Oxidative phosphorylation
Q12887	hsa00190	Oxidative phosphorylation
Q9Y6N1	hsa00190	Oxidative phosphorylation
B4DI26	hsa00190	Oxidative phosphorylation
Q7KZN9	hsa00190	Oxidative phosphorylation
P08574	hsa00190	Oxidative phosphorylation
Q8NHE4	hsa00190	Oxidative phosphorylation
E9PAS2	hsa00190	Oxidative phosphorylation
Q8TF08	hsa00190	Oxidative phosphorylation
Q9Y487	hsa00190	Oxidative phosphorylation
Q8N8Y2	hsa00190	Oxidative phosphorylation
Q8NEY4	hsa00190	Oxidative phosphorylation
A0A0U1RR16	hsa00190	Oxidative phosphorylation
Q9H2U2	hsa00190	Oxidative phosphorylation
O14949	hsa00190	Oxidative phosphorylation
Q9UDW1	hsa00190	Oxidative phosphorylation
Q7Z4L0	hsa00190	Oxidative phosphorylation
O75251	hsa00190	Oxidative phosphorylation
A0A096LP55	hsa00190	Oxidative phosphorylation
P00846	hsa00190	Oxidative phosphorylation
P03928	hsa00190	Oxidative phosphorylation
P00395	hsa00190	Oxidative phosphorylation
P00403	hsa00190	Oxidative phosphorylation
P00414	hsa00190	Oxidative phosphorylation
P00156	hsa00190	Oxidative phosphorylation
P03886	hsa00190	Oxidative phosphorylation
P03891	hsa00190	Oxidative phosphorylation
P03897	hsa00190	Oxidative phosphorylation
P03905	hsa00190	Oxidative phosphorylation
P03901	hsa00190	Oxidative phosphorylation
P03915	hsa00190	Oxidative phosphorylation
P03923	hsa00190	Oxidative phosphorylation
O15239	hsa00190	Oxidative phosphorylation
O43678	hsa00190	Oxidative phosphorylation
O95167	hsa00190	Oxidative phosphorylation
O00483	hsa00190	Oxidative phosphorylation
Q16718	hsa00190	Oxidative phosphorylation
A0A087WXR5	hsa00190	Oxidative phosphorylation
A0A087X1G1	hsa00190	Oxidative phosphorylation
P56556	hsa00190	Oxidative phosphorylation
A0A2Y9D025	hsa00190	Oxidative phosphorylation
O95182	hsa00190	Oxidative phosphorylation
P51970	hsa00190	Oxidative phosphorylation
Q16795	hsa00190	Oxidative phosphorylation
O95299	hsa00190	Oxidative phosphorylation
A0A7I2V438	hsa00190	Oxidative phosphorylation
H7C1Y7	hsa00190	Oxidative phosphorylation
H7C2X4	hsa00190	Oxidative phosphorylation
O14561	hsa00190	Oxidative phosphorylation
O75438	hsa00190	Oxidative phosphorylation
O95178	hsa00190	Oxidative phosphorylation
O43676	hsa00190	Oxidative phosphorylation
O95168	hsa00190	Oxidative phosphorylation
O43674	hsa00190	Oxidative phosphorylation
A0A087WYD0	hsa00190	Oxidative phosphorylation
O95139	hsa00190	Oxidative phosphorylation
A0A087WZX2	hsa00190	Oxidative phosphorylation
P17568	hsa00190	Oxidative phosphorylation
O95169	hsa00190	Oxidative phosphorylation
Q9Y6M9	hsa00190	Oxidative phosphorylation
E9PH64	hsa00190	Oxidative phosphorylation
O96000	hsa00190	Oxidative phosphorylation
O43677	hsa00190	Oxidative phosphorylation
O95298	hsa00190	Oxidative phosphorylation
P28331	hsa00190	Oxidative phosphorylation
O75306	hsa00190	Oxidative phosphorylation
O75489	hsa00190	Oxidative phosphorylation
P49821	hsa00190	Oxidative phosphorylation
O43181	hsa00190	Oxidative phosphorylation
O43920	hsa00190	Oxidative phosphorylation
O75380	hsa00190	Oxidative phosphorylation
O00217	hsa00190	Oxidative phosphorylation
P19404	hsa00190	Oxidative phosphorylation
P56181	hsa00190	Oxidative phosphorylation
P54707	hsa00190	Oxidative phosphorylation
P20648	hsa00190	Oxidative phosphorylation
P51164	hsa00190	Oxidative phosphorylation
P25705	hsa00190	Oxidative phosphorylation
P06576	hsa00190	Oxidative phosphorylation
Q9HBG4	hsa00190	Oxidative phosphorylation
P36542	hsa00190	Oxidative phosphorylation
Q9P0J0	hsa00190	Oxidative phosphorylation
P30049	hsa00190	Oxidative phosphorylation
Q9Y5K8	hsa00190	Oxidative phosphorylation
P56381	hsa00190	Oxidative phosphorylation
P24539	hsa00190	Oxidative phosphorylation
P05496	hsa00190	Oxidative phosphorylation
Q9UI12	hsa00190	Oxidative phosphorylation
Q06055	hsa00190	Oxidative phosphorylation
P48201	hsa00190	Oxidative phosphorylation
P56385	hsa00190	Oxidative phosphorylation
P18859	hsa00190	Oxidative phosphorylation
P38606	hsa00190	Oxidative phosphorylation
P15313	hsa00190	Oxidative phosphorylation
P21281	hsa00190	Oxidative phosphorylation
P27449	hsa00190	Oxidative phosphorylation
P21283	hsa00190	Oxidative phosphorylation
P36543	hsa00190	Oxidative phosphorylation
Q99437	hsa00190	Oxidative phosphorylation
E9PNL3	hsa00190	Oxidative phosphorylation
O95670	hsa00190	Oxidative phosphorylation
Q93050	hsa00190	Oxidative phosphorylation
Q15904	hsa00190	Oxidative phosphorylation
A0A0C4DGX8	hsa00190	Oxidative phosphorylation
P48047	hsa00190	Oxidative phosphorylation
P99999	hsa00190	Oxidative phosphorylation
Q9NX14	hsa00190	Oxidative phosphorylation
Q15181	hsa00190	Oxidative phosphorylation
Q9UI09	hsa00190	Oxidative phosphorylation
Q9NRX3	hsa00190	Oxidative phosphorylation
P31040	hsa00190	Oxidative phosphorylation
D6RFM5	hsa00190	Oxidative phosphorylation
P21912	hsa00190	Oxidative phosphorylation
Q99643	hsa00190	Oxidative phosphorylation
O14521	hsa00190	Oxidative phosphorylation
Q9H008	hsa00190	Oxidative phosphorylation
Q5T1Z0	hsa00190	Oxidative phosphorylation
P14927	hsa00190	Oxidative phosphorylation
P31930	hsa00190	Oxidative phosphorylation
P22695	hsa00190	Oxidative phosphorylation
P47985	hsa00190	Oxidative phosphorylation
P07919	hsa00190	Oxidative phosphorylation
Q96KJ9	hsa00190	Oxidative phosphorylation
O15342	hsa00190	Oxidative phosphorylation
Q96A05	hsa00190	Oxidative phosphorylation
P61421	hsa00190	Oxidative phosphorylation
O14548	hsa00190	Oxidative phosphorylation
Q16864	hsa00190	Oxidative phosphorylation
P20674	hsa00190	Oxidative phosphorylation
O75348	hsa00190	Oxidative phosphorylation
P56134	hsa00190	Oxidative phosphorylation
P31327	hsa00220	Arginine biosynthesis
Q8NHS2	hsa00220	Arginine biosynthesis
Q8N159	hsa00220	Arginine biosynthesis
Q9UI32	hsa00220	Arginine biosynthesis
A0A087X004	hsa00220	Arginine biosynthesis
O94925	hsa00220	Arginine biosynthesis
P00367	hsa00220	Arginine biosynthesis
P49448	hsa00220	Arginine biosynthesis
P15104	hsa00220	Arginine biosynthesis
P17174	hsa00220	Arginine biosynthesis
P00505	hsa00220	Arginine biosynthesis
P24298	hsa00220	Arginine biosynthesis
P05089	hsa00220	Arginine biosynthesis
P78540	hsa00220	Arginine biosynthesis
P04424	hsa00220	Arginine biosynthesis
P00966	hsa00220	Arginine biosynthesis
P29475	hsa00220	Arginine biosynthesis
P35228	hsa00220	Arginine biosynthesis
P29474	hsa00220	Arginine biosynthesis
P00480	hsa00220	Arginine biosynthesis
Q8TD30	hsa00220	Arginine biosynthesis
Q03154	hsa00220	Arginine biosynthesis
P00813	hsa00230	Purine metabolism
F5GWI4	hsa00230	Purine metabolism
Q96P26	hsa00230	Purine metabolism
O75414	hsa00230	Purine metabolism
A0A2R8Y7V2	hsa00230	Purine metabolism
A0A0C4DG91	hsa00230	Purine metabolism
C9JQB1	hsa00230	Purine metabolism
Q9Y3D8	hsa00230	Purine metabolism
P22234	hsa00230	Purine metabolism
Q08828	hsa00230	Purine metabolism
C9J1J0	hsa00230	Purine metabolism
Q08462	hsa00230	Purine metabolism
Q9Y233	hsa00230	Purine metabolism
A0A1B1UZQ1	hsa00230	Purine metabolism
O60266	hsa00230	Purine metabolism
A0A0A0MSC1	hsa00230	Purine metabolism
O95622	hsa00230	Purine metabolism
B3KWA8	hsa00230	Purine metabolism
Q9UKK9	hsa00230	Purine metabolism
O43306	hsa00230	Purine metabolism
P51828	hsa00230	Purine metabolism
F5H4D1	hsa00230	Purine metabolism
P40145	hsa00230	Purine metabolism
O60503	hsa00230	Purine metabolism
Q96M32	hsa00230	Purine metabolism
Q8N142	hsa00230	Purine metabolism
Q8WVQ1	hsa00230	Purine metabolism
Q96DE0	hsa00230	Purine metabolism
P55263	hsa00230	Purine metabolism
A0A5F9ZH72	hsa00230	Purine metabolism
A0A5F9ZHJ1	hsa00230	Purine metabolism
Q8IV20	hsa00230	Purine metabolism
P30566	hsa00230	Purine metabolism
A0A7P0T8E4	hsa00230	Purine metabolism
A0A1B0GTG9	hsa00230	Purine metabolism
A0A7P0Z472	hsa00230	Purine metabolism
Q96MA6	hsa00230	Purine metabolism
P30520	hsa00230	Purine metabolism
P27707	hsa00230	Purine metabolism
Q16854	hsa00230	Purine metabolism
Q8NFM4	hsa00230	Purine metabolism
P00568	hsa00230	Purine metabolism
Q5T9B7	hsa00230	Purine metabolism
P54819	hsa00230	Purine metabolism
F8W1A4	hsa00230	Purine metabolism
F8VY04	hsa00230	Purine metabolism
G3V213	hsa00230	Purine metabolism
P27144	hsa00230	Purine metabolism
F8VS11	hsa00230	Purine metabolism
Q5TCS8	hsa00230	Purine metabolism
P21108	hsa00230	Purine metabolism
P49789	hsa00230	Purine metabolism
Q9Y6X5	hsa00230	Purine metabolism
P49902	hsa00230	Purine metabolism
P22102	hsa00230	Purine metabolism
Q9Y6K8	hsa00230	Purine metabolism
P23109	hsa00230	Purine metabolism
Q01433	hsa00230	Purine metabolism
Q9NP56	hsa00230	Purine metabolism
Q01432	hsa00230	Purine metabolism
P36959	hsa00230	Purine metabolism
P33402	hsa00230	Purine metabolism
Q02108	hsa00230	Purine metabolism
Q02153	hsa00230	Purine metabolism
E9PCN2	hsa00230	Purine metabolism
B7Z685	hsa00230	Purine metabolism
D6RC99	hsa00230	Purine metabolism
P25092	hsa00230	Purine metabolism
P51841	hsa00230	Purine metabolism
Q16774	hsa00230	Purine metabolism
Q9Y5B8	hsa00230	Purine metabolism
Q02846	hsa00230	Purine metabolism
Q8TCD5	hsa00230	Purine metabolism
P50583	hsa00230	Purine metabolism
P00492	hsa00230	Purine metabolism
P07741	hsa00230	Purine metabolism
P20839	hsa00230	Purine metabolism
P12268	hsa00230	Purine metabolism
Q9BY32	hsa00230	Purine metabolism
Q8N4P3	hsa00230	Purine metabolism
Q5MY95	hsa00230	Purine metabolism
P31939	hsa00230	Purine metabolism
P15531	hsa00230	Purine metabolism
P22392	hsa00230	Purine metabolism
F6XY72	hsa00230	Purine metabolism
Q13232	hsa00230	Purine metabolism
O00746	hsa00230	Purine metabolism
A0A087WVT9	hsa00230	Purine metabolism
P00491	hsa00230	Purine metabolism
P16066	hsa00230	Purine metabolism
P20594	hsa00230	Purine metabolism
P21589	hsa00230	Purine metabolism
Q7LG56	hsa00230	Purine metabolism
Q9UIJ7	hsa00230	Purine metabolism
Q9HCR9	hsa00230	Purine metabolism
Q7Z4H3	hsa00230	Purine metabolism
Q9P2T1	hsa00230	Purine metabolism
H0YNJ6	hsa00230	Purine metabolism
P54750	hsa00230	Purine metabolism
Q14123	hsa00230	Purine metabolism
A0A0A0MS69	hsa00230	Purine metabolism
O00408	hsa00230	Purine metabolism
Q14432	hsa00230	Purine metabolism
Q13370	hsa00230	Purine metabolism
P27815	hsa00230	Purine metabolism
Q07343	hsa00230	Purine metabolism
Q08493	hsa00230	Purine metabolism
Q32MM7	hsa00230	Purine metabolism
Q08499	hsa00230	Purine metabolism
P16499	hsa00230	Purine metabolism
F1T0K3	hsa00230	Purine metabolism
P51160	hsa00230	Purine metabolism
O43924	hsa00230	Purine metabolism
B8ZZK5	hsa00230	Purine metabolism
P18545	hsa00230	Purine metabolism
Q13956	hsa00230	Purine metabolism
Q13946	hsa00230	Purine metabolism
O60658	hsa00230	Purine metabolism
O76083	hsa00230	Purine metabolism
Q01064	hsa00230	Purine metabolism
B4DK72	hsa00230	Purine metabolism
P35913	hsa00230	Purine metabolism
P22413	hsa00230	Purine metabolism
O14638	hsa00230	Purine metabolism
Q9NZK5	hsa00230	Purine metabolism
B4E3Q4	hsa00230	Purine metabolism
A0A087X0I3	hsa00230	Purine metabolism
O15067	hsa00230	Purine metabolism
P36871	hsa00230	Purine metabolism
Q9BW91	hsa00230	Purine metabolism
Q06203	hsa00230	Purine metabolism
Q96G03	hsa00230	Purine metabolism
Q96PN6	hsa00230	Purine metabolism
Q8N6M5	hsa00230	Purine metabolism
P60891	hsa00230	Purine metabolism
P11908	hsa00230	Purine metabolism
Q9NPB1	hsa00230	Purine metabolism
Q2I378	hsa00230	Purine metabolism
Q3LIE5	hsa00230	Purine metabolism
Q86TP1	hsa00230	Purine metabolism
P23921	hsa00230	Purine metabolism
E9PL69	hsa00230	Purine metabolism
P31350	hsa00230	Purine metabolism
A6NGE7	hsa00230	Purine metabolism
P22392	hsa00230	Purine metabolism
P47989	hsa00230	Purine metabolism
Q9BSD7	hsa00230	Purine metabolism
Q9BXI3	hsa00230	Purine metabolism
O95263	hsa00230	Purine metabolism
O76074	hsa00230	Purine metabolism
G5E9C5	hsa00230	Purine metabolism
P49915	hsa00230	Purine metabolism
O95340	hsa00230	Purine metabolism
O43252	hsa00230	Purine metabolism
Q96P26	hsa00230	Purine metabolism
P49961	hsa00230	Purine metabolism
Q9Y5L3	hsa00230	Purine metabolism
O75354	hsa00230	Purine metabolism
O75355	hsa00230	Purine metabolism
O75356	hsa00230	Purine metabolism
G3V4I0	hsa00230	Purine metabolism
Q9Y227	hsa00230	Purine metabolism
Q9Y2T3	hsa00230	Purine metabolism
P11245	hsa00232	Caffeine metabolism
P05177	hsa00232	Caffeine metabolism
P11509	hsa00232	Caffeine metabolism
P20853	hsa00232	Caffeine metabolism
F8W816	hsa00232	Caffeine metabolism
P47989	hsa00232	Caffeine metabolism
P18440	hsa00232	Caffeine metabolism
F5H5R8	hsa00232	Caffeine metabolism
Q96P26	hsa00240	Pyrimidine metabolism
O75414	hsa00240	Pyrimidine metabolism
A0A2R8Y7V2	hsa00240	Pyrimidine metabolism
A0A0C4DG91	hsa00240	Pyrimidine metabolism
C9JQB1	hsa00240	Pyrimidine metabolism
Q969T7	hsa00240	Pyrimidine metabolism
Q8WVQ1	hsa00240	Pyrimidine metabolism
Q5EBM0	hsa00240	Pyrimidine metabolism
P17812	hsa00240	Pyrimidine metabolism
B4E1E0	hsa00240	Pyrimidine metabolism
O95045	hsa00240	Pyrimidine metabolism
P27707	hsa00240	Pyrimidine metabolism
P32321	hsa00240	Pyrimidine metabolism
Q02127	hsa00240	Pyrimidine metabolism
Q12882	hsa00240	Pyrimidine metabolism
Q14117	hsa00240	Pyrimidine metabolism
P23919	hsa00240	Pyrimidine metabolism
P33316	hsa00240	Pyrimidine metabolism
A0A0C4DGL3	hsa00240	Pyrimidine metabolism
H0YNW5	hsa00240	Pyrimidine metabolism
P19971	hsa00240	Pyrimidine metabolism
Q5TCS8	hsa00240	Pyrimidine metabolism
P49902	hsa00240	Pyrimidine metabolism
Q9Y5B8	hsa00240	Pyrimidine metabolism
Q8TCD5	hsa00240	Pyrimidine metabolism
P50583	hsa00240	Pyrimidine metabolism
Q5MY95	hsa00240	Pyrimidine metabolism
P15531	hsa00240	Pyrimidine metabolism
P22392	hsa00240	Pyrimidine metabolism
F6XY72	hsa00240	Pyrimidine metabolism
Q13232	hsa00240	Pyrimidine metabolism
O00746	hsa00240	Pyrimidine metabolism
A0A087WVT9	hsa00240	Pyrimidine metabolism
P21589	hsa00240	Pyrimidine metabolism
Q7LG56	hsa00240	Pyrimidine metabolism
Q7Z4H3	hsa00240	Pyrimidine metabolism
Q9H0P0	hsa00240	Pyrimidine metabolism
P22413	hsa00240	Pyrimidine metabolism
O14638	hsa00240	Pyrimidine metabolism
P30085	hsa00240	Pyrimidine metabolism
A0A494BXC7	hsa00240	Pyrimidine metabolism
Q9UBR1	hsa00240	Pyrimidine metabolism
Q9NWZ5	hsa00240	Pyrimidine metabolism
Q9NRF8	hsa00240	Pyrimidine metabolism
Q9NPB1	hsa00240	Pyrimidine metabolism
Q2I378	hsa00240	Pyrimidine metabolism
P23921	hsa00240	Pyrimidine metabolism
E9PL69	hsa00240	Pyrimidine metabolism
P31350	hsa00240	Pyrimidine metabolism
P22392	hsa00240	Pyrimidine metabolism
P04183	hsa00240	Pyrimidine metabolism
K7ES52	hsa00240	Pyrimidine metabolism
O00142	hsa00240	Pyrimidine metabolism
J3QRP0	hsa00240	Pyrimidine metabolism
P04818	hsa00240	Pyrimidine metabolism
Q9BZX2	hsa00240	Pyrimidine metabolism
P11172	hsa00240	Pyrimidine metabolism
Q16831	hsa00240	Pyrimidine metabolism
B4DND0	hsa00240	Pyrimidine metabolism
P27708	hsa00240	Pyrimidine metabolism
F8VPD4	hsa00240	Pyrimidine metabolism
Q9H773	hsa00240	Pyrimidine metabolism
Q9HA47	hsa00240	Pyrimidine metabolism
Q9BXI3	hsa00240	Pyrimidine metabolism
O95671	hsa00240	Pyrimidine metabolism
Q96P26	hsa00240	Pyrimidine metabolism
P49961	hsa00240	Pyrimidine metabolism
O75354	hsa00240	Pyrimidine metabolism
O75355	hsa00240	Pyrimidine metabolism
O75356	hsa00240	Pyrimidine metabolism
G3V4I0	hsa00240	Pyrimidine metabolism
Q9Y227	hsa00240	Pyrimidine metabolism
P32320	hsa00240	Pyrimidine metabolism
Q8N142	hsa00250	Alanine, aspartate and glutamate metabolism
P31327	hsa00250	Alanine, aspartate and glutamate metabolism
Q8NHS2	hsa00250	Alanine, aspartate and glutamate metabolism
P30566	hsa00250	Alanine, aspartate and glutamate metabolism
A0A7P0T8E4	hsa00250	Alanine, aspartate and glutamate metabolism
A0A1B0GTG9	hsa00250	Alanine, aspartate and glutamate metabolism
A0A7P0Z472	hsa00250	Alanine, aspartate and glutamate metabolism
P30520	hsa00250	Alanine, aspartate and glutamate metabolism
P80404	hsa00250	Alanine, aspartate and glutamate metabolism
P21549	hsa00250	Alanine, aspartate and glutamate metabolism
Q04609	hsa00250	Alanine, aspartate and glutamate metabolism
Q99259	hsa00250	Alanine, aspartate and glutamate metabolism
Q05329	hsa00250	Alanine, aspartate and glutamate metabolism
Q96RQ9	hsa00250	Alanine, aspartate and glutamate metabolism
Q06210	hsa00250	Alanine, aspartate and glutamate metabolism
Q9UI32	hsa00250	Alanine, aspartate and glutamate metabolism
A0A087X004	hsa00250	Alanine, aspartate and glutamate metabolism
O94925	hsa00250	Alanine, aspartate and glutamate metabolism
P00367	hsa00250	Alanine, aspartate and glutamate metabolism
P49448	hsa00250	Alanine, aspartate and glutamate metabolism
P15104	hsa00250	Alanine, aspartate and glutamate metabolism
P17174	hsa00250	Alanine, aspartate and glutamate metabolism
P00505	hsa00250	Alanine, aspartate and glutamate metabolism
Q8IXN7	hsa00250	Alanine, aspartate and glutamate metabolism
P24298	hsa00250	Alanine, aspartate and glutamate metabolism
Q8N9F0	hsa00250	Alanine, aspartate and glutamate metabolism
P04424	hsa00250	Alanine, aspartate and glutamate metabolism
P08243	hsa00250	Alanine, aspartate and glutamate metabolism
P45381	hsa00250	Alanine, aspartate and glutamate metabolism
P00966	hsa00250	Alanine, aspartate and glutamate metabolism
Q06203	hsa00250	Alanine, aspartate and glutamate metabolism
Q9NQR4	hsa00250	Alanine, aspartate and glutamate metabolism
Q9ULI2	hsa00250	Alanine, aspartate and glutamate metabolism
Q9BYV1	hsa00250	Alanine, aspartate and glutamate metabolism
P27708	hsa00250	Alanine, aspartate and glutamate metabolism
F8VPD4	hsa00250	Alanine, aspartate and glutamate metabolism
P51649	hsa00250	Alanine, aspartate and glutamate metabolism
Q7L266	hsa00250	Alanine, aspartate and glutamate metabolism
Q8TD30	hsa00250	Alanine, aspartate and glutamate metabolism
Q99489	hsa00250	Alanine, aspartate and glutamate metabolism
P30038	hsa00250	Alanine, aspartate and glutamate metabolism
O94808	hsa00250	Alanine, aspartate and glutamate metabolism
P35520	hsa00260	Glycine, serine and threonine metabolism
P20132	hsa00260	Glycine, serine and threonine metabolism
Q96GA7	hsa00260	Glycine, serine and threonine metabolism
Q8IVS8	hsa00260	Glycine, serine and threonine metabolism
P32929	hsa00260	Glycine, serine and threonine metabolism
P14920	hsa00260	Glycine, serine and threonine metabolism
P09622	hsa00260	Glycine, serine and threonine metabolism
E9PEX6	hsa00260	Glycine, serine and threonine metabolism
Q9UL12	hsa00260	Glycine, serine and threonine metabolism
P21549	hsa00260	Glycine, serine and threonine metabolism
P13196	hsa00260	Glycine, serine and threonine metabolism
P22557	hsa00260	Glycine, serine and threonine metabolism
O75600	hsa00260	Glycine, serine and threonine metabolism
Q14353	hsa00260	Glycine, serine and threonine metabolism
O43175	hsa00260	Glycine, serine and threonine metabolism
P50440	hsa00260	Glycine, serine and threonine metabolism
P23434	hsa00260	Glycine, serine and threonine metabolism
Q14749	hsa00260	Glycine, serine and threonine metabolism
P23378	hsa00260	Glycine, serine and threonine metabolism
P48728	hsa00260	Glycine, serine and threonine metabolism
Q9UI17	hsa00260	Glycine, serine and threonine metabolism
Q9Y617	hsa00260	Glycine, serine and threonine metabolism
O75106	hsa00260	Glycine, serine and threonine metabolism
P21397	hsa00260	Glycine, serine and threonine metabolism
P27338	hsa00260	Glycine, serine and threonine metabolism
Q8N0Y7	hsa00260	Glycine, serine and threonine metabolism
P49419	hsa00260	Glycine, serine and threonine metabolism
Q9P0Z9	hsa00260	Glycine, serine and threonine metabolism
P18669	hsa00260	Glycine, serine and threonine metabolism
P15259	hsa00260	Glycine, serine and threonine metabolism
Q8NE62	hsa00260	Glycine, serine and threonine metabolism
P78330	hsa00260	Glycine, serine and threonine metabolism
Q93088	hsa00260	Glycine, serine and threonine metabolism
Q9GZT4	hsa00260	Glycine, serine and threonine metabolism
Q3ZK31	hsa00260	Glycine, serine and threonine metabolism
P34896	hsa00260	Glycine, serine and threonine metabolism
P34897	hsa00260	Glycine, serine and threonine metabolism
