uniprot_acc	gene_id
Q96EK2	hsa:112885
P07237	hsa:5034
Q15198	hsa:5157
Q6IQ22	hsa:201475
P61225	hsa:5912
A0AV96	hsa:54502
Q5RL73	hsa:84060
P51153	hsa:5872
Q9BQ04	hsa:83759
Q9Y5F7	hsa:56098
O43933	hsa:5189
Q15118	hsa:5163
P10276	hsa:5914
Q5R372	NA
P01213	hsa:5173
P17858	hsa:5211
P10826	hsa:5915
P35354	hsa:5743
O14966	hsa:8934
Q15286	hsa:11021
P13631	hsa:5916
O95755	hsa:9609
Q96AX2	hsa:326624
P49792	hsa:5903
P57729	hsa:23682
Q99969	hsa:5919
Q9Y3P9	hsa:23637
Q8IZV5	hsa:157506
P20336	hsa:5864
P61006	hsa:4218
Q9H2M9	hsa:25782
Q8TC12	hsa:51109
Q92804	hsa:8148
Q5TC82	hsa:149041
Q9HBD1	hsa:54542
Q8IY67	hsa:125950
Q9BUV8	hsa:55969
Q9HCJ3	hsa:55225
P53805	hsa:1827
Q14206	hsa:10231
Q96IS3	hsa:84839
Q9UKA8	hsa:11123
O00559	hsa:9166
P63244	hsa:10399
P62491	hsa:8766
Q6NSI4	hsa:55086
P55042	hsa:6236
Q8NDN9	hsa:55213
O95199	hsa:1102
Q96I51	hsa:81554
Q15907	hsa:9230
Q8TD07	hsa:135250
P18754	hsa:1104
P78406	hsa:8480
Q8IXT5	hsa:389677
Q9P258	hsa:55920
O75943	hsa:5884
Q8NDT2	hsa:29890
A6NED2	hsa:91433
P24386	hsa:1121
Q9UL26	hsa:57403
Q9NS91	hsa:56852
P26374	hsa:1122
P51159	hsa:5873
P98175	hsa:8241
O60671	hsa:5810
P57052	hsa:54033
O00194	hsa:5874
Q9NTZ6	hsa:10137
P04049	hsa:5894
Q14088	hsa:9363
O60216	hsa:5885
Q96PK6	hsa:100526737
Q96PK6	hsa:10432
Q9H082	hsa:83452
Q14964	hsa:54734
Q96T37	hsa:64783
Q96DA2	hsa:116442
Q96H35	hsa:92400
Q15042	hsa:22930
Q9Y4C8	hsa:9904
Q8WXH6	hsa:142684
Q12829	hsa:10966
Q5T481	hsa:282996
Q96S21	hsa:57799
P15918	hsa:5896
P0C0E4	hsa:282808
Q9NW64	hsa:55696
Q8IUD2	hsa:23085
P55895	hsa:5897
Q86U06	hsa:55147
Q8NC74	hsa:140893
Q9BX46	hsa:221662
Q9NYW8	hsa:57786
Q9Y2P8	hsa:10171
Q9P1G2	NA
P49756	hsa:58517
Q15109	hsa:177
Q5T8P6	hsa:64062
Q15293	hsa:5954
Q09028	hsa:5928
Q9P2N5	hsa:54439
Q14257	hsa:5955
Q9NW13	hsa:55131
P46060	hsa:5905
Q15291	hsa:5929
Q96D15	hsa:57333
Q96EV2	hsa:155435
Q7Z6E9	hsa:5930
P42696	hsa:23029
Q9P0K7	hsa:26064
Q9H0Z9	hsa:55544
Q16576	hsa:5931
Q7Z5J4	hsa:10743
P20742	NA
Q9Y5P3	hsa:10742
Q8NFJ5	hsa:9052
O75884	hsa:10741
Q5U651	hsa:54922
Q9UPQ7	hsa:23024
A6NC62	NA
Q9UKL0	hsa:23186
Q8TDY2	hsa:9821
Q8IZ40	hsa:283248
Q6ZMN7	hsa:29951
P11233	hsa:5898
Q04671	hsa:4948
Q9P2K3	hsa:55758
Q9NXS2	hsa:54814
P11234	hsa:5899
Q86SE5	hsa:138046
Q9UKM9	hsa:22913
Q16769	hsa:25797
O14957	hsa:10975
Q9BTL3	hsa:83640
P31930	hsa:7384
O60894	hsa:10267
Q96P65	hsa:84109
O60895	hsa:10266
O60896	hsa:10268
P22695	hsa:7385
Q2TAL8	hsa:54870
Q9H4I0	hsa:642636
Q9H0J4	hsa:84074
A0A096LP55	hsa:440567
P54725	hsa:5886
P07919	hsa:7388
Q9H6Z4	hsa:8498
P54727	hsa:5887
Q96S59	hsa:10048
Q2KHR3	hsa:79832
P14927	hsa:7381
P43487	hsa:5902
O00391	hsa:5768
O14949	hsa:27089
P0DJH9	hsa:647286
Q7Z3Z2	hsa:343035
Q6ZRP7	hsa:169714
Q5T6V5	hsa:84267
Q9UDW1	hsa:29796
P62826	hsa:5901
Q9H974	hsa:79691
Q9NRI6	NA
Q5JQD4	NA
P10082	hsa:5697
Q96PU8	hsa:9444
Q92878	hsa:10111
O95825	hsa:9946
Q53FA7	hsa:9540
Q08257	hsa:1429
Q06609	hsa:5888
P43351	hsa:5893
Q92698	hsa:8438
Q9H477	hsa:64080
Q99638	hsa:5883
Q6WBX8	hsa:144715
P0C881	NA
A8MTL3	hsa:100507650
B2RC85	hsa:222967
B2RC85	hsa:728194
Q6NUR6	NA
O15541	hsa:7737
Q8IZP6	hsa:140432
Q8NI28	NA
P25800	hsa:4004
Q59GN2	NA
Q8TBN0	hsa:5866
Q9Y3T6	hsa:203069
Q7Z5L2	hsa:27291
Q15032	hsa:23518
Q9Y2K5	hsa:22864
Q96JH8	hsa:55698
Q96D70	hsa:91300
Q86UN2	hsa:146760
P35241	hsa:5962
Q86UN3	hsa:349667
Q96B01	hsa:10635
Q09MP3	hsa:729475
Q6MZT1	hsa:401190
Q6ZS82	hsa:388531
Q32P51	hsa:144983
A0A2R8Y4L2	NA
O15315	hsa:5890
O43502	hsa:5889
O75771	hsa:5892
Q9Y620	hsa:25788
P49795	hsa:10287
Q04864	hsa:5966
Q08116	hsa:5996
Q9H0H5	hsa:29127
O75628	hsa:28954
O76081	hsa:8601
Q13278	NA
Q2M5E4	hsa:431704
Q8NE09	hsa:26166
Q8IYK8	hsa:161253
P41220	hsa:5997
Q9H4X1	hsa:28984
P27694	hsa:6117
P49796	hsa:5998
Q8IZJ4	hsa:266747
Q8N9B8	hsa:221002
Q9BWJ2	NA
P49798	hsa:5999
Q0VAM2	hsa:153020
Q9H1J1	hsa:65110
Q8N431	hsa:255426
Q9BZI7	hsa:65109
O15539	hsa:8490
P51606	hsa:5973
P49758	hsa:9628
P15927	hsa:6118
P00797	hsa:5972
Q8IUC4	hsa:85415
P57771	hsa:85397
A5PLK6	hsa:353299
Q9BQY4	hsa:84528
Q6NTF9	hsa:57414
Q6BDI9	hsa:387849
Q9Y3P4	hsa:25807
Q9HB20	hsa:65977
P41238	hsa:339
Q8NAA4	hsa:89849
Q8N0Z2	hsa:137735
Q9Y235	hsa:10930
P17787	hsa:1141
P54253	hsa:6310
P01009	hsa:5265
Q9UKU7	hsa:27034
P42684	hsa:27
P20309	hsa:1131
P08173	hsa:1132
P08912	hsa:1133
Q5SQ80	NA
Q96P09	NA
Q8TDX5	hsa:130013
Q9UGJ0	hsa:51422
Q8WWZ7	hsa:23461
Q9UGI9	hsa:53632
Q8N9N5	hsa:54971
P22004	hsa:654
Q9UPA5	hsa:8927
Q8IZY2	hsa:10347
Q7RTU4	hsa:727857
P02750	hsa:116844
P18075	hsa:655
Q9H7C9	hsa:28971
P01023	hsa:2
Q9UL45	hsa:26258
O95342	hsa:8647
Q4LEZ3	hsa:441376
Q7L1Q6	hsa:9689
Q9H3F6	hsa:83892
Q9BTE6	hsa:100885850
Q9BTE6	hsa:80755
P86434	NA
Q96QU6	hsa:84680
Q86TX2	hsa:641371
Q96KV6	NA
O00478	hsa:10384
P51813	hsa:660
Q96K17	hsa:91408
Q9Y5Z0	hsa:25825
Q8TDN7	hsa:125981
P61221	hsa:6059
Q9NUQ8	hsa:55324
Q8TD16	hsa:23299
A1A5D9	hsa:146439
Q9HCU9	hsa:25855
Q9H222	hsa:64240
P12821	hsa:1636
P25106	hsa:57007
Q9NPB9	hsa:51554
Q8IYS8	hsa:284257
Q7Z569	hsa:8315
Q9H503	hsa:140836
O95816	hsa:9532
P47898	hsa:3361
P28222	hsa:3351
P14060	hsa:3283
Q96AP0	hsa:65057
P28223	hsa:3356
Q2M2I8	hsa:22848
Q5VST6	hsa:51104
Q7Z4H4	hsa:79924
P06280	hsa:2717
P29274	hsa:135
Q9NS82	hsa:56301
Q8TDL5	hsa:92747
Q9UIR0	hsa:56244
Q86V21	hsa:65985
P59826	hsa:359710
Q13023	hsa:9472
Q9HAY6	hsa:53630
Q8NFQ5	hsa:128859
A8MVZ5	NA
O15204	hsa:27299
P16278	hsa:2720
O43823	hsa:10270
Q96IK1	hsa:91272
O95861	hsa:10380
Q5T2L2	NA
Q96JD6	hsa:83592
O75936	hsa:8424
Q9Y3E2	hsa:51027
Q09666	hsa:79026
P31749	hsa:207
P14550	hsa:10327
Q9H246	hsa:81563
P51648	hsa:224
Q8N4T0	hsa:57094
Q60I27	hsa:259173
P43353	hsa:221
Q9UKA4	hsa:11215
Q53H64	NA
P30038	hsa:8659
P08319	hsa:127
Q9Y2D5	NA
O43506	hsa:8748
Q9UKJ8	hsa:8747
P49189	hsa:223
Q5JQC9	hsa:8852
Q9P0K1	hsa:53616
Q9NZT1	hsa:51806
P15086	hsa:1360
Q9BX69	hsa:84674
Q8TD86	hsa:163688
P0DPF5	NA
P0DPF6	NA
Q96IY4	hsa:1361
Q9Y2G2	hsa:22900
Q6ZSJ8	hsa:127687
Q6QNK2	hsa:283383
Q96MC9	NA
Q8N8R7	hsa:120534
Q8TED9	hsa:134265
P08913	hsa:150
P48960	hsa:976
Q13015	hsa:10962
Q86Z20	hsa:202243
Q8IZF7	hsa:222611
Q9UKF2	hsa:11085
P11766	hsa:128
P43652	hsa:173
Q8NCV1	hsa:161931
P55211	hsa:842
Q6NS38	hsa:121642
Q9Y6Z5	NA
O94910	hsa:22859
Q96BT7	hsa:91801
P35612	hsa:119
Q7Z6V5	hsa:134637
O75689	hsa:11033
Q5VUY2	hsa:343066
Q68CK6	hsa:348158
Q8IUX7	hsa:165
Q5VW22	hsa:414189
Q96P64	hsa:119016
Q96P47	hsa:116988
Q5VTM2	hsa:642517
Q8WTP8	hsa:64782
Q8IWK6	hsa:166647
Q9NRN7	hsa:60496
O60242	hsa:577
Q9NX46	hsa:54936
Q9H251	hsa:64072
Q6ZSI9	hsa:147968
P52594	hsa:3267
Q96F25	hsa:199857
P00736	hsa:715
Q96DE5	hsa:119504
Q8N6H7	hsa:84364
Q9NZN5	hsa:23365
Q9UM13	hsa:10393
Q8IV38	hsa:57037
Q8IVW4	hsa:51265
Q9NVM4	hsa:54496
P02655	hsa:344
P35414	hsa:187
Q92754	hsa:7022
O14617	hsa:8943
Q06278	hsa:316
P0DTE7	hsa:276
P0DTE7	hsa:277
P0DTE7	hsa:278
Q96N21	hsa:146705
Q8N6S4	hsa:81573
Q92688	hsa:10541
O95626	hsa:23519
Q9BTT0	hsa:81611
Q9BXS5	hsa:8907
O14727	hsa:317
Q8N2N9	hsa:57730
Q5JPF3	NA
Q6UB99	hsa:29123
Q6ICH7	hsa:57168
Q9NXR5	hsa:55608
Q01432	hsa:272
O75179	hsa:26057
Q8TF21	hsa:170961
Q9UPS8	hsa:22852
Q9BS16	hsa:64105
Q96NW4	hsa:84079
P42081	hsa:942
Q8N0S6	hsa:91687
P51861	hsa:1038
Q53RE8	hsa:51239
Q86X02	hsa:30850
Q8N8A2	hsa:91526
Q01850	hsa:1039
Q8WVL7	hsa:54851
P06276	hsa:590
P21926	hsa:928
Q9BU64	hsa:79172
Q5SZQ8	hsa:11189
O95170	hsa:374286
Q8N9R6	hsa:284040
Q9BZC1	hsa:56853
P30533	hsa:4043
Q8N9V6	hsa:79998
Q96T59	hsa:146822
Q96EP1	hsa:55743
Q6NXT1	hsa:129138
Q8N6W0	hsa:60680
Q9BZ19	hsa:140731
Q6IPU0	hsa:401541
Q96J87	hsa:60677
Q9NYQ6	hsa:9620
Q9HCU4	hsa:1952
A6NC57	hsa:342850
C9JTQ0	hsa:100131244
Q7L2Z9	hsa:55166
E5RJM6	hsa:441869
B4E2M5	hsa:100287718
Q92903	hsa:1040
Q7Z6G8	hsa:56899
P19835	NA
O95684	hsa:11116
A6NF34	hsa:195977
P04083	hsa:301
P01160	hsa:4878
Q5VTE6	hsa:90806
Q9UKU9	hsa:23452
Q8N8E3	hsa:201134
Q8N960	hsa:153241
Q8WU49	hsa:202865
Q76N32	hsa:23177
P10809	hsa:3329
Q52M75	NA
Q8N5B7	hsa:91012
P13688	hsa:634
Q6UWT4	hsa:389336
Q5FYA8	hsa:347527
Q5VTT2	hsa:138255
P18440	hsa:9
Q6P1M9	hsa:64860
Q96IL0	hsa:84334
P35670	hsa:540
Q6RW13	hsa:57085
Q9H3G5	hsa:54504
Q9UBB4	hsa:25814
Q8WXF7	hsa:51062
P0C7T5	hsa:342371
P00846	hsa:4508
P30411	hsa:624
Q9BUH8	hsa:57596
Q96C10	hsa:79132
O00421	hsa:9034
P49450	hsa:1058
Q5JQF7	NA
Q6ZTY9	NA
Q9Y6Z2	NA
Q9H7B7	NA
A4D0Y5	NA
A8K010	NA
Q6P656	hsa:161502
Q8NHZ8	hsa:246184
Q8IU89	hsa:204219
Q8N319	NA
Q6ZVT6	hsa:200844
Q9H1X3	hsa:548645
Q9H1X3	hsa:552891
Q49AR2	hsa:55322
P48745	hsa:4856
Q6UY09	hsa:125931
A6NGY3	hsa:100190949
P20248	hsa:890
P60953	hsa:998
Q9H305	hsa:29965
A6NFR6	NA
Q8N7Q2	NA
A8MTT3	hsa:100505876
Q99741	hsa:990
Q8WWL7	hsa:85417
Q8TF46	hsa:115752
Q9NYV4	hsa:51755
Q14129	hsa:8214
P24864	hsa:898
Q03701	hsa:10153
Q99616	hsa:6357
Q14004	hsa:8621
P15812	hsa:913
O15467	hsa:6360
P51946	hsa:902
Q14094	hsa:10983
Q7Z4T9	hsa:89876
Q15762	hsa:10666
O75909	hsa:8812
Q9P2B7	hsa:57587
O75911	hsa:9249
P17661	hsa:1674
P23743	hsa:1606
P35659	hsa:7913
Q9BTZ2	hsa:10901
Q9Y6T7	hsa:1607
P15924	hsa:1832
O60610	hsa:1729
Q16760	hsa:8527
Q14154	hsa:9812
P52429	hsa:8526
P60981	hsa:11034
Q5ZPR3	hsa:80381
Q96S94	hsa:81669
P49619	hsa:1608
O60879	hsa:1730
P00746	hsa:1675
P10147	hsa:6348
P26842	hsa:939
Q9H8S5	hsa:79935
O60563	hsa:904
Q86XP1	hsa:160851
P08603	hsa:3075
O95400	hsa:10421
O60583	hsa:905
Q8TCE6	hsa:404636
Q05D60	hsa:159989
P80075	hsa:6355
A4D1U4	hsa:57189
Q9NPF0	hsa:51293
Q9NUG4	hsa:140706
P78524	hsa:6764
Q9BSQ5	hsa:83605
Q68D51	hsa:163259
Q9Y4D2	hsa:747
O14521	hsa:6392
O95424	hsa:28955
Q9H6A0	hsa:79961
Q9Y238	hsa:9940
O75064	hsa:9909
Q5VZ89	hsa:55667
Q6IQ26	hsa:23258
Q12959	hsa:1739
Q6ZUT9	hsa:160518
Q9UPY3	hsa:23405
Q8IWF6	hsa:201627
Q15700	hsa:1740
Q8NEG7	hsa:414918
A2RUS2	hsa:22898
Q00796	hsa:6652
Q9UBX3	hsa:1468
Q92796	hsa:1741
O94850	hsa:23109
P78352	hsa:1742
O43583	hsa:8562
Q8TDM6	hsa:9231
Q9BTC0	hsa:11083
A0A0K2S4Q6	hsa:100130520
P04234	hsa:915
P00367	hsa:2746
Q5T7M9	hsa:388650
Q5VUD6	hsa:138311
Q0P6D2	hsa:125704
Q8NDZ4	hsa:205428
P49448	hsa:2747
Q9H7Y0	hsa:79742
Q9UNQ2	hsa:27292
Q96KP4	hsa:55748
Q96JQ2	hsa:79789
A7MBM2	hsa:85455
O75503	hsa:1203
Q9NWW5	hsa:54982
Q9NQW8	hsa:54714
Q8IV77	hsa:1262
Q8NEU8	hsa:55198
Q9BZ76	hsa:79937
O75508	hsa:5010
P57737	hsa:79585
P10589	hsa:7025
Q8N1P7	hsa:55057
Q96SQ9	hsa:29785
P46597	hsa:438
P14415	hsa:482
P17405	hsa:6609
P54709	hsa:483
Q9UN42	hsa:23439
Q9BPX5	hsa:81873
P20933	hsa:175
Q9H9F9	hsa:79913
Q5U4P2	hsa:253982
Q12797	hsa:444
O14983	hsa:487
Q9H981	hsa:93973
Q8IZT6	hsa:259266
Q2TB18	hsa:28990
Q9BXN1	hsa:54829
Q9Y284	hsa:51398
Q96KQ4	hsa:23368
P16615	hsa:488
O15144	hsa:10109
Q13625	hsa:7159
O15145	hsa:10094
Q93084	hsa:489
P59998	hsa:10093
P26436	hsa:56
Q86WX3	hsa:91582
O15511	hsa:10092
P20020	hsa:490
Q9NZ32	hsa:55860
Q7Z6K5	hsa:348110
P56211	hsa:10776
Q01814	hsa:491
Q16720	hsa:492
O14525	hsa:460
Q5T9G4	hsa:221481
O75129	hsa:23245
Q96CP6	hsa:57655
P98194	hsa:27032
Q9NVT9	hsa:55156
Q3KR37	hsa:57476
P49407	hsa:408
Q8NEN0	hsa:84071
Q8IYS0	hsa:54762
P61160	hsa:10097
Q5W041	hsa:219681
O75185	hsa:9914
Q96C12	hsa:79798
L0R819	NA
Q8IXJ9	hsa:171023
Q6NXE6	hsa:93436
Q8TBG4	hsa:64850
Q76L83	hsa:55252
P32121	hsa:409
Q9H6L4	hsa:79637
Q8IUZ5	hsa:85007
Q9C0F0	hsa:80816
Q8IUR7	hsa:25852
Q9P1U1	hsa:57180
Q9C0K3	hsa:653857
P36575	hsa:407
O94817	hsa:9140
Q8N5I2	hsa:92714
Q5VTU8	NA
Q2TAZ0	hsa:23130
Q8TBH0	hsa:27106
Q8WWH4	hsa:136991
P61158	hsa:10096
Q96B67	hsa:57561
P24539	hsa:515
Q96BY7	hsa:55102
P00966	hsa:445
Q8NCT1	hsa:91947
A6NEK1	hsa:645432
P05496	hsa:516
O60312	hsa:57194
Q06055	hsa:517
P10523	hsa:6295
O94823	hsa:23120
O75143	hsa:9776
Q9P241	hsa:57205
P48201	hsa:518
P98196	hsa:23250
Q7Z4Y8	hsa:267020
Q9Y2G3	hsa:23200
Q9ULK2	hsa:222255
Q5T6C5	hsa:127002
P15289	hsa:410
Q8NB49	hsa:286410
Q14CW9	NA
P54707	hsa:479
Q9Y2Q0	hsa:10396
Q9NTI2	hsa:51761
Q9HD20	hsa:57130
O43520	hsa:5205
Q9NQ11	hsa:23400
P98198	hsa:57198
Q9H7F0	hsa:79572
O60423	hsa:148229
Q4VNC1	hsa:84239
Q8TF62	hsa:79895
P0DMR3	NA
Q4VNC0	hsa:344905
Q8NBU5	hsa:84896
Q9NT62	hsa:64422
Q6PL18	hsa:29028
Q8WYN0	hsa:115201
Q9Y4P1	hsa:23192
Q96DT6	hsa:84938
Q86TL0	hsa:84971
Q99424	hsa:8309
Q8N2K0	hsa:26090
P36544	hsa:1139
Q6UXT9	hsa:116236
Q05901	hsa:1142
Q674R7	hsa:285973
Q9BSB4	hsa:60673
P07510	hsa:1146
Q92858	hsa:474
Q8N100	hsa:220202
P04217	hsa:1
Q9BUJ0	hsa:25864
Q9H7T9	hsa:79000
Q9Y679	hsa:550
Q96IU4	hsa:84836
Q9NQ94	hsa:29974
O96019	hsa:86
Q709F0	hsa:84129
O95870	hsa:7920
Q8N7W2	hsa:222389
Q9UKV3	hsa:22985
Q9Y614	hsa:10880
Q8IZP0	hsa:10006
Q9NRW3	hsa:27350
Q07912	hsa:10188
Q9NYB9	hsa:10152
P31941	hsa:100913187
P31941	hsa:200315
Q8NFU1	hsa:54831
P35226	hsa:100532731
P35226	hsa:648
Q8N1M1	hsa:144453
Q8NFU0	hsa:266675
P08172	hsa:1129
P12643	hsa:650
Q13489	hsa:330
Q99758	hsa:21
Q4UJ75	NA
A0PJZ0	NA
P78363	hsa:24
Q8NDB2	hsa:55024
P22003	hsa:653
Q8N139	hsa:23460
P08697	hsa:5345
Q7RTS1	hsa:168620
Q8IXM2	hsa:124944
O94911	hsa:10351
Q8WWZ4	hsa:10349
Q96P50	hsa:116983
P46663	hsa:623
Q86UK0	hsa:26154
O00400	hsa:9197
A8K2U0	hsa:144568
P34820	hsa:656
Q86UQ4	hsa:154664
Q8NDY6	hsa:128408
Q8N8U9	hsa:168667
O14503	hsa:8553
Q8WYK0	hsa:134526
Q9BR61	hsa:84320
Q6QNY1	hsa:282991
P36894	hsa:657
Q8N6N7	hsa:414149
Q99728	hsa:580
Q96GR2	hsa:23205
Q5FVE4	hsa:81616
Q9Y312	hsa:25980
P07108	hsa:1622
Q9BXI3	hsa:84618
Q8WVV5	hsa:10385
Q96P26	hsa:100526794
Q96P26	hsa:93034
Q9H0P0	hsa:51251
Q4AC99	hsa:390110
O00481	hsa:11119
Q6UXY1	hsa:80115
P78410	hsa:11118
A4D250	NA
P56817	hsa:23621
Q9UDR5	hsa:10157
P49753	hsa:10965
Q969T7	hsa:115024
Q7Z5W3	hsa:144233
Q5QJU3	hsa:340485
Q9BYV9	hsa:60468
Q9BXY8	hsa:84707
Q01954	hsa:646
Q6ZUV0	NA
Q9Y305	hsa:23597
Q9NUN7	hsa:55331
Q00994	hsa:27018
Q5H9J7	hsa:340542
Q15172	hsa:5525
O00154	hsa:11332
P22303	hsa:43
Q9NZS9	hsa:51283
Q15173	hsa:5526
Q6P4H8	hsa:134145
Q5PSV4	hsa:84312
Q16570	hsa:2532
Q9H172	hsa:64137
Q7Z465	hsa:149428
O00590	hsa:1238
P46952	hsa:23498
P31946	hsa:7529
P61163	hsa:10121
Q96L58	hsa:126792
Q99217	hsa:265
Q96FH0	hsa:729991
Q8N944	hsa:205147
Q8N7J2	hsa:219287
Q6DCA0	hsa:83607
Q9UKV5	hsa:267
Q9BXH1	hsa:27113
O14613	hsa:10435
P63261	hsa:71
O95433	hsa:10598
P05814	hsa:1447
Q9NQ75	hsa:57091
P23435	hsa:869
P07327	hsa:124
O43707	hsa:81
P84996	NA
A0A1B0GVN3	NA
O94788	hsa:8854
P31751	hsa:208
P18825	hsa:152
Q96EE4	hsa:90693
Q96BQ5	hsa:133957
Q5NE16	NA
Q9UHB7	hsa:27125
Q99965	hsa:2515
Q16568	hsa:9607
Q86TW2	hsa:57143
Q8NB90	hsa:166378
Q6P093	hsa:344752
Q7Z695	hsa:90956
A8MUL3	NA
Q9BUB4	hsa:23536
Q6UX46	hsa:285016
Q6ZNB7	hsa:392636
Q02641	hsa:782
Q16186	hsa:11047
Q15848	hsa:9370
Q6IQ32	hsa:22850
P13945	hsa:155
Q6P461	hsa:142827
O60488	hsa:2182
Q9BXJ0	hsa:114902
Q9H0P7	NA
Q6UB35	hsa:25902
Q92888	hsa:9138
P84085	hsa:381
P55285	hsa:1004
O95273	hsa:23582
Q7Z628	hsa:10276
Q92870	hsa:323
Q5VV41	hsa:27237
O15013	hsa:9639
Q5SW96	hsa:26119
Q8N7S6	NA
Q96P48	hsa:116985
Q8IYE1	hsa:152206
Q96LX7	hsa:149483
Q8IYA2	NA
Q8N957	hsa:162282
Q9H0H9	NA
Q9Y4B4	hsa:23132
Q8NFD2	hsa:255239
O95445	hsa:55937
Q9BQE5	hsa:23780
Q9BWW8	hsa:80830
Q8N8L6	hsa:285598
P05089	hsa:383
Q92527	hsa:56311
Q6ZW76	hsa:124401
P07451	hsa:761
Q96JM3	hsa:283489
Q9BZP6	hsa:27159
Q6Q788	hsa:116519
Q0P5N6	hsa:339231
P07355	hsa:302
Q96EG1	hsa:22901
Q569G3	hsa:133491
P54793	hsa:416
Q9Y2V0	hsa:84529
B2RV13	hsa:284067
Q5FYB1	hsa:340075
O43861	hsa:374868
Q9HBI6	hsa:57834
P56377	hsa:8905
Q9Y6Q5	hsa:10053
P05090	hsa:347
P63010	hsa:163
Q92481	hsa:7021
P21397	hsa:4128
P08243	hsa:440
P15336	hsa:1386
P78348	hsa:41
Q9UHC3	hsa:9311
Q9H993	hsa:79624
Q9NY37	hsa:51802
Q7L4S7	hsa:54470
Q6XD76	hsa:121549
P50993	hsa:477
Q9ULZ3	hsa:29108
P58397	hsa:81792
P82987	hsa:57188
Q8WXS8	hsa:140766
Q8TE60	hsa:170692
Q8NBF6	hsa:23080
Q99766	hsa:27109
Q9UKP5	hsa:11174
O95817	hsa:9531
Q9H0C5	hsa:53339
O75363	hsa:8537
Q86Y27	hsa:85316
P52569	hsa:6542
P07498	hsa:1448
P83916	hsa:10951
H7C350	NA
Q86SG3	hsa:57135
Q9BWT7	hsa:29775
O75309	hsa:1014
Q3SXR2	NA
Q9UFE4	hsa:339829
P49913	hsa:820
Q5JPI3	hsa:285237
Q12864	hsa:1015
Q9HBT6	hsa:28316
Q96A33	hsa:57003
Q8N690	hsa:245932
Q8IXH8	hsa:60437
O75808	hsa:6650
Q8IWA6	hsa:160777
Q6MZZ7	hsa:92291
Q5J5C9	hsa:245934
A8MX76	hsa:440854
Q8NES8	hsa:245937
A2IDD5	hsa:124093
Q5VWW1	hsa:389941
Q9ULB4	hsa:1007
Q86YS7	hsa:9847
P55286	hsa:1006
Q13111	hsa:10036
Q9UF02	hsa:27091
O15484	hsa:726
Q8N4L8	hsa:149473
Q9H3Y0	hsa:140902
Q9H6X5	hsa:84167
A6NIL9	NA
Q9UP83	hsa:10466
Q53ET0	hsa:200186
Q96D53	hsa:79934
Q6ZST2	NA
O43405	hsa:1690
Q8WYQ4	hsa:150248
Q92466	hsa:1643
A6NMT0	hsa:120237
Q9Y3I1	hsa:25793
Q5H9U9	hsa:91351
Q8WW22	hsa:55466
Q9H6R0	hsa:56919
Q96FJ2	hsa:140735
Q9UHY7	hsa:58478
Q8N6R0	hsa:51603
P41970	hsa:2004
Q9Y6I3	hsa:29924
A6NHQ4	hsa:100170841
A1A519	hsa:340069
Q9NZB2	hsa:23196
Q8N693	hsa:80712
Q9BRP7	hsa:91893
P31995	hsa:9103
Q53RD9	hsa:129804
Q9UGM5	hsa:26998
Q92637	NA
Q15375	hsa:2045
Q14512	hsa:9982
Q92520	hsa:10447
Q9Y227	hsa:9583
P55075	hsa:2253
P29322	hsa:2046
Q5T0N5	hsa:54874
Q9NYY8	hsa:22868
P22455	hsa:2264
Q9BYC5	hsa:2530
P58550	NA
Q8IVP5	hsa:139341
O95757	hsa:22824
Q5SYB0	hsa:22844
Q14C86	hsa:26130
Q96PS6	NA
Q9H706	hsa:64762
Q8TB92	hsa:54511
Q8N4E7	hsa:94033
P15407	hsa:8061
P15408	hsa:2355
Q16595	hsa:2395
Q9C0B1	hsa:79068
Q12841	hsa:11167
O95954	hsa:10841
O43524	hsa:2309
P16260	hsa:8034
Q86YM7	hsa:9456
Q9NSB8	hsa:9455
P04553	hsa:5619
Q9NSC5	hsa:9454
Q8IX15	hsa:57594
Q9UJC3	hsa:51361
Q96ED9	hsa:29911
Q86VS8	hsa:84376
Q9P2W1	hsa:29893
P54652	hsa:3306
Q9BPY8	hsa:84525
Q86X24	hsa:84072
P34932	hsa:3308
Q8N7B1	hsa:150280
Q86YZ3	hsa:388697
P17066	hsa:3310
P48741	NA
Q8IWW8	hsa:137872
P11142	hsa:3312
Q0VDF9	hsa:51182
P40933	hsa:3600
Q00056	hsa:3201
O60841	hsa:9669
P20719	hsa:3202
Q14005	hsa:3603
P31267	hsa:3203
O14645	hsa:7802
P31268	hsa:3204
Q9UHF5	hsa:27190
Q9P0M4	hsa:27189
Q8TAD2	hsa:53342
Q96PD4	hsa:112744
P31269	hsa:3205
Q16552	hsa:3605
P08833	hsa:3484
Q92826	hsa:10481
P22304	hsa:3423
Q9H2K0	hsa:219402
Q13478	hsa:8809
P14653	hsa:3211
P18065	hsa:3485
Q14116	hsa:3606
P35475	hsa:3425
P14652	hsa:3212
P17936	hsa:3486
Q9UHD0	hsa:29949
P14651	hsa:3213
P22692	hsa:3487
Q9NPH3	hsa:3556
P17483	hsa:3214
P24593	hsa:3488
P09067	hsa:3215
P24592	hsa:3489
Q16270	hsa:3490
Q9BTL4	hsa:9592
P01583	hsa:3552
P17509	hsa:3216
Q5T953	hsa:389792
Q5VY09	hsa:51278
P09629	hsa:3217
P17481	hsa:3218
P17482	hsa:3219
