maxquant_row_id	num_gene_names	gene_names	uniprot_acc	is_unique	protein_ids
3634	1	PYCR1	P32322	Unique	P32322-2;P32322;E2QRB3;P32322-3;J3QL24;J3KQ22;J3QLK9;J3QL32;J3QL23;J3QR88;J3QKT4;J3KTA8;J3QKT3;J3QRZ0;J3KSA9
3635	1	GBP2	P32456	Unique	P32456
3636	1	ELF1	P32519	Unique	P32519;P32519-2;A0A0U1RRL5
3637	1	GTF2H1	P32780	Unique	P32780;P32780-2;F5H0Y9;E9PL58
3638	1	CTH	P32929	Unique	P32929-2;P32929-3;P32929
3639	1	ICAM3	P32942	Unique	P32942;K7ERN2;K7EQC7;K7ERF0;K7EP52
3640	1	RPL9	P32969	Unique	P32969;A0A2R8Y5Y7;D6RAN4;H0Y9R4;H0Y9V9
3641	1	KIF5B	P33176	Unique	P33176
3642	1	CSTF2	P33240	Unique	P33240-2;P33240;E7EWR4;E9PID8;A0A0A0MT56
3643	1	DUT	P33316	Unique	P33316-2;H0YNW5;P33316;H0YKC5;A0A0C4DGL3;H0YNJ9;H0YMM5;H0YKI0
3644	1	CKS2	P33552	Unique	P33552
3645	1	MAN1A1	P33908	Unique	P33908-2;P33908
3646	1	TTK	P33981	Unique	P33981-2;P33981;D6RF82;D6REX1;D6RIC6;D6RFY1
3647	1	MCM4	P33991	Unique	P33991;A0A3B3IT92;A0A3B3IU45;A0A3B3IS57;A0A3B3ITP6;E5RG31;A0A3B3IRR8;E5RFR3;E5RG53;A0A3B3IS88;A0A3B3ISC1
3648	1	MCM5	P33992	Unique	P33992;B1AHB1;B1AHB2;B1AHA9;F8WFD7
3649	1	MCM7	P33993	Unique	P33993;P33993-3;P33993-2;C9J8M6
3650	1	GALNS	P34059	Unique	P34059;H3BP66
3651	1	SHMT1	P34896	Unique	P34896-2;P34896;P34896-3;J3KRZ5;P34896-4;J3KRK5;A0A087WTD8
3652	1	SHMT2	P34897	Unique	P34897;P34897-3;P34897-2;H0YIZ0;G3V2Y4;G3V5L0;G3V4W5;G3V540;G3V2E4;G3V2W0;G3V4X0;G3V4T0;G3V3Y8;G3V241;G3V2Y1;G3V3C6;G3V2D2
3653	1	GABRA3	P34903	Unique	P34903
3654	1	HSPA1L	P34931	Unique	Q53FA3;P34931
3656	1	MPI	P34949	Unique	P34949;H3BPB8;H3BUZ9;H3BMZ9;H3BPP3;H3BT48;P34949-2;H3BQX0;H3BNY8;F5GX71;H3BP57;H3BPM5;H3BN01;H3BPU7;H3BT46;H3BU66;H3BUG1;B4DYB8
3657	1	PFN2	P35080	Unique	P35080;C9J712;C9J2N0
3659	1	PHB	P35232	Unique	P35232;C9JW96;C9JZ20;E7ESE2;E9PCW0;P35232-2
3660	1	RDX	P35241	Unique	P35241;A0A2R8Y5S7;P35241-5;A0A2R8Y7M3;P35241-4;P35241-2;P35241-3;E9PNV3;E9PQ82;A0A2R8Y5P0;A0A2R8Y4H6;E9PKN5
3661	1	RPA3	P35244	Unique	P35244;B5MC59
3662	1	RFC4	P35249	Unique	P35249;C9JZI1;P35249-2;C9J8M3;C9JXZ7;C9JGY5;F8WE44;H7C1P0;C9JW34
3664	1	RFC1	P35251	Unique	P35251-2;P35251;A0A1W2PP02;D6RAD2;H0Y8U4;E0CX09;H0Y9P8
3665	2	RPL22:NA	P35268:K7EKS7	Multimapped	P35268;K7ERI7;K7EMH1;K7ELC4;K7EP65;K7EKS7;K7EJT5
3666	1	GTF2F1	P35269	Unique	P35269;M0QXD6;M0R0R9;M0R0Z3
3668	1	CBS	P35520	Unique	P35520;P35520-2;C9JMA6;H7C2H4;H7C1W6;H7C2W0
3670	1	FBN2	P35556	Unique	P35556
3671	1	IRS1	P35568	Unique	P35568
3672	1	AGL	P35573	Unique	P35573;P35573-2;P35573-3;A0A1C7CYW1
3675	1	MYH10	P35580-4	Unique	P35580-5;P35580-4
3676	1	ADD1	P35611	Unique	P35611;P35611-3;A0A804HL01;E7EV99;E7ENY0;P35611-2;P35611-6;P35611-4;H0Y9H2;P35611-5;A0A0A0MSR2;D6RF25;D6RJE2;D6RAH3;H0YG19;H0YFD8
3677	1	ADD2	P35612	Unique	P35612;P35612-4;P35612-3;A0A1C7CYY0;P35612-5;P35612-6;C9JTM0;C9J080;C9J299;P35612-7
3678	1	ADD2	P35612-9	Unique	P35612-2;P35612-8;P35612-9
3679	1	GRK3	P35626	Unique	P35626
3680	1	FUS	P35637	Unique	P35637-2;P35637;H3BPE7;H3BNZ4
3681	1	SOX6	P35712	Unique	P35712-4;P35712-2;P35712-3;P35712
3682	1	SOX11	P35716	Unique	P35716
3683	1	MYH11	P35749	Unique	P35749-4;P35749-3;P35749;P35749-2;A0A494C024
3684	1	GLRX	P35754	Unique	P35754
3685	2	ZNF680:ZNF93	Q8NEM1:A0A1W2PNY2	Multimapped	P35789-2;P35789;P35789-3;A0A1W2PNY2;Q8NEM1
3686	1	CHKA	P35790	Unique	P35790;P35790-2;E9PM06
3687	1	PPM1A	P35813	Unique	P35813;P35813-3;P35813-2;E9PKB5;E9PL75;E9PJN3;E9PP44
3688	1	HMGCL	P35914	Unique	P35914;P35914-3;P35914-2;H0Y2L7
3689	1	KDR	P35968	Unique	P35968;P35968-2;P35968-3
3690	1	SLC16A2	P36021	Unique	P36021
3691	2	ARL2:ARL2-SNX15	P36404:V9GYD0	Multimapped	P36404;V9GYD0;P36404-2
3692	1	ARL3	P36405	Unique	P36405
3694	2	MAP2K2:NA	P36507:A0A1B0GUL7	Multimapped	P36507;G5E9C7;A0A1B0GUL7;M0R1B6
3696	2	ATP6V1E1:ATP6V1E2	P36543:Q96A05	Multimapped	P36543;P36543-3;P36543-2;C9J8H1;Q96A05
3697	2	CPOX:NA	P36551:H0YA22	Multimapped	P36551;H0YA22;P36551-2;D6RER6
3698	1	RPL4	P36578	Unique	P36578;H3BM89;H3BTP7;H3BU31
3699	1	NUDT1	P36639	Unique	P36639;P36639-3;P36639-2;P36639-1;C9J361
3701	1	PPP1CC	P36873	Unique	P36873;P36873-2;F8VYE8;F8W0W8;F8VR82;A0A087WYY5
3702	1	BMPR1A	P36894	Unique	P36894
3703	1	GNL1	P36915	Unique	P36915;A0A140T8Y2;P36915-2;A2AB27
3704	1	POLR2I	P36954	Unique	P36954;K7EKS1;K7EK49
3705	1	DLST	P36957	Unique	P36957;P36957-2;Q86SW4;H0YJF9;G3V3F0;G3V5M3
3706	1	SRP14	P37108	Unique	P37108;H0YLA2;H0YLW0
3707	1	NUP62	P37198	Unique	P37198;M0QXN5;M0QX10;M0QYY0;M0QX13;M0QZL5;M0R1S1;M0QX64;M0R302
3708	3	HPCAL1:NCALD:HPCA	P37235:P61601:P84074	Multimapped	P84074;P61601;P37235
3709	1	FDFT1	P37268	Unique	P37268;E9PNM1;A0A1W2PQ47;P37268-2;P37268-4;P37268-3;P37268-5;E9PJG4;E9PS69;E9PQ90;E9PNJ2;E9PSH1
3710	1	TAGLN2	P37802	Unique	P37802;X6RJP6;P37802-2
3711	1	TALDO1	P37837	Unique	P37837;F2Z393;E9PM01;E9PKI8
3712	1	SNCA	P37840	Unique	P37840;E7EPV7;A0A669KB41;A0A669KBH5;P37840-2;P37840-3;H6UYS7;D6RA31
3713	1	ETFB	P38117	Unique	P38117;P38117-2;M0QY67
3714	2	RBMXL2:RBMX	O75526:P38159	Multimapped	P38159;P38159-2;H3BT71;H3BUY5;H3BR27;O75526;H3BNC1
3715	1	RBMX	P38159-3	Unique	P38159-3
3716	1	BRCA1	P38398	Unique	P38398-7;P38398;P38398-4;P38398-8;P38398-3;P38398-5;P38398-6;Q5YLB2;E7EUM2;B7ZA85;E7EWN5;A0A0U1RRA9;E7EQW4;A0A2R8Y587;A0A2R8Y7V5;A0A494C182;Q3B891;K7EPC7;H0Y8B8
3717	1	COIL	P38432	Unique	P38432
3718	1	GGCX	P38435	Unique	P38435-2;P38435
3719	1	ATP6V1A	P38606	Unique	P38606-2;P38606;C9JA17;C9JVW8
3720	1	HSPA9	P38646	Unique	P38646;D6RCD7;A0A7I2V2G2;A0A7I2V2S7;A0A7I2YQB2;A0A7I2V3F7;H0Y8K0;A0A3B3ITI4;H0Y8S0;A0A7I2YQQ5
3721	2	EIF4A3:EIF4A2	P38919:F8WE11	Multimapped	P38919;I3L3H2;E9PBH4;F8WE11;C9JUF0
3722	1	RPS19	P39019	Unique	P39019;M0QYF7;M0R140;A0A075B6E2;M0R2L9
3723	2	RPL3:RPL3L	P39023:Q92901	Multimapped	P39023;G5E9G0;H7C422;B5MCW2;H7C3M2;F8WCR1;Q92901
3724	1	COL18A1	P39060	Unique	P39060-2;P39060-1;P39060;H7C457;H7BXV5
3725	3	ANP32A:ANP32C:ANP32D	P39687:O43423:O95626	Multimapped	P39687;H0YN26;H7BZ09;O95626;O43423
3727	1	CAPG	P40121	Unique	P40121;E7ENU9;P40121-2;B8ZZL6;H7C0X8
3728	1	CAP2	P40123	Unique	P40123;E9PDI2;A0A087X0J3;A0A087WZ15;P40123-2;B7Z385;F8WDB9;P40123-3
3729	1	TXLNA	P40222	Unique	P40222
3730	2	CCT6A:CCT6B	P40227:Q92526	Multimapped	P40227;P40227-2;Q92526;Q92526-2;Q92526-3;J3KRI6
3731	1	VHL	P40337	Unique	P40337-3;P40337;P40337-2
3732	2	PBX1:PBX3	P40424:H0Y5D0	Multimapped	P40424-2;P40424-3;P40424;A0A087X0P4;A0A0A0MTI0;H0YKH1;H0YLB0;H0YLF5;F8WA05;H0YLM3;H0YLD4;H0YLT4;H0Y5D0
3733	3	PBX2:PBX4:PBX3	P40425:Q9BYU1:U3KQA2	Multimapped	P40425;U3KQA2;H3BLX0;H0YL59;Q9BYU1
3734	1	PBX3	P40426	Unique	Q5JS98;P40426-2;P40426-5;P40426;P40426-4;P40426-3
3735	2	RPL13A:RPL13AP3	P40429:Q6NVV1	Multimapped	P40429;M0QYS1;A0A7I2V5L3;A0A7I2V2L9;Q8J015;Q6NVV1;M0QZU1;A0A096LPE0
3736	1	MLH1	P40692	Unique	P40692;A0A669KBB4;A0A669KBK2;H0Y818;A0A669KAW3;P40692-3;A0A669KB03;P40692-2;E7EUC9;A0A087WX20;H0Y5L7;H0Y806;H0Y4N0;H0Y793;F2Z298;E9PF25
3737	1	USP8	P40818	Unique	P40818;P40818-2;A0A075B720;H0YNL5;H0YLH2;H0YM47;H0YKV1
3738	2	PEX19:NA	P40855:H0YJ60	Multimapped	Q5QNY5;P40855;P40855-5;H0YJ60;H0YDY4;E9PS71;B7Z8B3
3739	1	MDH1	P40925	Unique	P40925;P40925-3;A0A5K1VW95;P40925-2;B9A041;B8ZZ51;C9JF79;C9JRL4;C9JLV6
3741	2	FGL2:RFC5	Q14314:P40937	Multimapped	P40937;P40937-2;F5H5S0;C9JH72;E9PEP3;F5H304;F5H0U6;Q14314
3742	1	RFC3	P40938	Unique	P40938;P40938-2;A0A087X270
3743	2	EIF2S3:EIF2S3B	P41091:Q2VIR3	Multimapped	P41091;Q2VIR3;Q2VIR3-2;H7BZU1
3744	1	ID1	P41134	Unique	P41134;P41134-2
3745	1	ETV3	P41162	Unique	P41162
3746	2	CETN2:CETN1	P41208:Q12798	Multimapped	P41208;Q12798
3747	2	ETV6:ETV7	P41212:Q9Y603	Multimapped	P41212;H0YG25;Q9Y603-8;Q9Y603-3;Q9Y603-6;Q9Y603-7;Q9Y603-2;Q9Y603-4;Q9Y603-5;Q9Y603
3748	1	EIF2D	P41214	Unique	P41214;P41214-2;Q5SY38
3749	1	CD200	P41217	Unique	U3KQG5;P41217-2;P41217;P41217-3;U3KQQ2;F8WC99;F8W7G1
3750	1	BUD31	P41223	Unique	P41223;P41223-2;C9JCD9;F8WCN7
3751	1	SOX3	P41225	Unique	P41225
3752	2	"NAA10:NAA11"	P41227:Q9BSU3	Multimapped	P41227;P41227-2;C9JN83;F8W808;A8MWP7;C9JW55;Q9BSU3;H0Y8T0
3753	2	KDM5C:KDM5D	P41229:C9JGA3	Multimapped	P41229-2;P41229-5;P41229;P41229-3;P41229-4;H7BZF9;C9JGA3
3754	2	PPP1R2:PPP1R2B	P41236:Q6NXS1	Multimapped	P41236;E7EMN6;Q6NXS1;E7EUI7
3755	2	MATK:CSK	P42679:P41240	Multimapped	P41240;H3BUM9;H3BN15;H3BU69;K7ENL8;K7ES68;K7EQY5;P42679-3;P42679;P42679-2
3756	1	GARS1	P41250	Unique	P41250;A0A6Q8PGZ8;A0A6Q8PHH9;A0A6Q8PHI7;H7C443;A0A6Q8PFZ6;A0A6Q8PH49;A0A6Q8PF45;A0A6Q8PGZ9;F8WCK4;A0A6Q8PGN7;A0A6Q8PFV5;A0A6Q8PFU7;A0A6Q8PGT3;A0A6Q8PFN0
3757	1	GARS1	A0A6Q8PGA8	Unique	P41250-2;A0A6Q8PGA8;A0A6Q8PGI6;A0A6Q8PGW4
3758	1	IARS1	P41252	Unique	P41252;A0A804HJN6;A0A804HL54;A0A0A0MSX9;A0A804HHW9;J3KR24;A0A804HJ36;A0A804HIV9;A0A804HKU1;A0A804HK69;A0A804HIG2;A0A804HKW6;A0A0D9SFC1
3759	1	SLC19A1	P41440	Unique	P41440-2;P41440
3760	1	PRKCI	P41743	Unique	P41743
3762	1	ECI1	P42126	Unique	P42126-2;P42126;Q96DC0;H3BS70
3763	1	TMPO	P42166	Unique	P42166
3764	1	TMPO	P42167	Unique	P42167;G5E972;P42167-2;P42167-3
3765	1	STAT1	J3KPM9	Unique	P42224-2;J3KPM9
3766	1	MTREX	P42285	Unique	P42285;H0YAC4;H0Y8U3;D6REC7
3767	1	PIK3CB	P42338	Unique	P42338;F8WDJ8
3768	1	MTOR	P42345	Unique	P42345;B1AKP8;B1AKQ2
3769	1	PI4KA	P42356	Unique	P42356
3770	1	EPS15	P42566	Unique	P42566;B1AUU8;S4R3U1
3771	1	CASP3	P42574	Unique	P42574;A8MVM1;C9JXR7
3772	1	CASP2	P42575	Unique	P42575-2;P42575;A0A087WYM1;C9JRR9;P42575-3
3773	2	RPS27:RPS27L	P42677:C9J1C5	Multimapped	P42677;C9J1C5
3774	1	ABL2	P42684	Unique	P42684-4;P42684-7;P42684-10;P42684-5;P42684-2;P42684-6;P42684-3;P42684
3775	1	NCAPD3	P42695	Unique	P42695;G3V1A9;E9PKK4;E9PQA3;E9PLE0
3776	1	RBM34	P42696	Unique	P42696;A2A2V2;P42696-2;Q5TCT4;H7C5M1
3777	1	ACAA2	P42765	Unique	P42765;A0A0B4J2A4;K7EME0;K7EJB1;K7EJ68;K7ER88
3778	1	RPL35	P42766	Unique	P42766;F2Z388
3779	1	CXCL5	P42830	Unique	P42830
3780	1	PAFAH1B1	P43034	Unique	P43034;A0A6Q8PFU3;A0A6Q8PG63;A0A6Q8PFT2;I3L495;A0A6Q8PH33;I3L3N5;P43034-2
3781	1	MCAM	P43121	Unique	P43121;P43121-2
3782	2	MSH2:TWNK	P43246:A0A3B3IT76	Multimapped	P43246;A0A2R8YFH0;E9PHA6;A0A2R8Y6P0;A0A2R8YG02;P43246-2;A0A2R8Y7S8;A0A2R8Y713;A0A3B3IT76
3783	1	BTD	P43251	Unique	P43251-4;P43251;P43251-3;P43251-2;A0A5F9ZH57;A0A5F9ZH97;A0A5F9ZHE9;A0A5F9ZHR1;A0A2R8Y5J9;A0A5F9ZHF5;C9JSN9;A0A5F9ZH15;A0A5F9ZH80
3784	1	GPD2	P43304	Unique	P43304;P43304-2;F5GYK7;E7EM56
3785	1	MAGEA8	P43361	Unique	P43361
3786	1	SYK	P43405	Unique	P43405-2;P43405
3788	1	PSMC4	P43686	Unique	P43686;P43686-2
3789	1	TSFM	P43897	Unique	P43897;P43897-2;C9JT21;F8VPA7;F8VS27;P43897-4;P43897-3;F8WCK2;A0A494C1M9
3790	1	PPIC	P45877	Unique	P45877
3791	1	VDAC2	P45880	Unique	P45880-2;P45880;P45880-1;A0A0A0MR02;Q5JSD2;Q5JSD1;A2A3S1
3792	1	ACADSB	P45954	Unique	P45954-2;P45954
3793	1	CBX5	P45973	Unique	P45973;F8VNY3
3795	1	MAPK8	P45983	Unique	P45983-3;P45983-2;P45983-4;P45983;P45983-5;C9J762;A0A3B3IRW7
3796	2	MAPK10:MAPK9	P53779:P45984	Multimapped	P45984;P45984-3;P45984-2;P45984-4;J3KNK1;A0A286YF97;A0A286YES9;P53779-3;P53779;P53779-2;A0A286YF85;A0A286YFJ4;A0A286YF35;A0A286YEN5;D6RJF9;A0A286YFI3;A0A286YFB6;A0A286YEV3;A0A286YEQ7;A0A286YEY0;A0A286YEX7;A0A286YF83;A0A286YFC0;A0A1P0B7D2;A0A286YFA6;A0A286YEW9;A0A286YFJ6;A0A286YFD7;A0A286YF62;F8W9R5;A0A286YFM6;A0A286YF19;A0A286YFN2;A0A286YEQ0;P45984-5;A0A286YF02;D6RCB1;A0A286YEV8;A0A286YES0;A0A286YFE2;D7R525;E5RJ57;D6RAU3;A0A286YF95;A0A1W2PPW1;D6RDG1;D6R9C1;A8MPV1;A0A286YFK3;D6RAJ0;A0A1W2PRF2;A0A1W2PPZ3
3797	1	MAP2K4	P45985	Unique	P45985-2;P45985;R4GN37
3798	1	MKI67	P46013	Unique	P46013
3799	1	MKI67	P46013-2	Unique	P46013-2
3800	1	PHKA2	P46019	Unique	P46019
3801	1	RANGAP1	P46060	Unique	P46060;H0Y4Q3;B0QYT5;B0QYT4;B0QYT6
3802	1	RECQL	P46063	Unique	P46063;F8WA66;F8WD97;F5H2L2;F5H4P4;F5H3W0;F5GYB7
3803	1	NOP2	P46087	Unique	P46087;P46087-4;P46087-2;P46087-3;F5GYR3;F5H5X6;F5GWB7;F5H709;F5H359;F5H8G6
3804	1	ATRX	P46100	Unique	P46100-4;P46100;P46100-5;P46100-3;P46100-2;A0A6Q8PHA4;P46100-6;A0A096LNX6;A0A096LNN3;A0A087WWG0;H0Y3T0;A0A096LP59;A0A096LNL6
3805	1	CRK	P46108	Unique	P46108;I3L297
3806	1	CRK	P46108-2	Unique	P46108-2
3807	1	CRKL	P46109	Unique	P46109
3808	1	MTIF2	P46199	Unique	P46199;H7C213
3809	2	MAP2K3:MAP2K6	P46734:K7ELM6	Multimapped	P46734;P46734-3;J3QR49;J3KRV4;K7ELM6
3810	1	MAP2K3	E9PRZ0	Unique	P46734-2;E9PRZ0
3811	1	BRCC3	P46736	Unique	P46736-5;P46736-2;P46736-3;P46736;A0A087WZR3;H9KVA9;A0A0D9SF50;P46736-4;X6RJS7;A0A0A0MS96
3812	1	RPL27A	P46776	Unique	P46776;E9PJD9;E9PLL6;E9PLX7;H0YF34
3813	1	RPL5	P46777	Unique	P46777;A0A2R8Y6J3;A0A2R8Y4A2;Q5T7N0;R4GNJ2
3815	1	RPL28	P46779	Unique	P46779;H0YKD8;P46779-2;P46779-3;H0YMF4;P46779-4;P46779-5;H0YLP6
3816	1	RPS9	P46781	Unique	P46781;B5MCT8;C9JM19;F2Z3C0;A8MXK4
3817	2	RPS10:RPS10P5	P46783:Q9NQ39	Multimapped	P46783;Q9NQ39
3818	2	MAP1B:SAMD9	P46821:Q5K651	Multimapped	P46821;D6RA32;D6RA40;D6RGJ3;D6RCL2;C9JKF1;Q5K651
3819	2	GNPDA1:GNPDA2	P46926:Q8TDQ7	Multimapped	P46926;D6R9P4;P46926-2;D6RAY7;D6RFF8;D6RB13;D6R917;Q8TDQ7-3;Q8TDQ7-2;Q8TDQ7;V9GYK3;Q8TDQ7-4;Q8TDQ7-5
3820	1	NEDD4	A0A3B3IUC1	Unique	P46934-4;A0A3B3IUC1
3821	1	YAP1	P46937	Unique	P46937-9;P46937;P46937-7;P46937-6;P46937-2;P46937-8;P46937-5;P46937-3;H0YCI3;P46937-4
3823	1	IQGAP1	P46940	Unique	P46940;A0A0J9YXZ5;H0YLE8;A0A087WWP1;A0A087X225;H0YKA5
3824	1	GYG1	P46976	Unique	P46976-2;P46976;C9JQ42;G5E9W8;P46976-3
3825	1	STT3A	P46977	Unique	P46977;P46977-2;H0YET6;A0A0C4DH80;E9PN73;E9PI32
3826	1	RABIF	P47224	Unique	P47224
3827	1	CAPZA2	P47755	Unique	P47755;C9JUG7;F8W9N7;P47755-2;A0A0D9SET8;F8WED3
3828	1	CAPZB	P47756	Unique	P47756-2;B1AK88;B1AK87;P47756;B1AK85;A0A6I8PRV6;A0A6I8PIN8
3829	2	EIF1AY:EIF1AX	O14602:P47813	Multimapped	P47813;O14602;X6RAC9;A6NJH9
3830	1	QARS1	P47897	Unique	P47897;P47897-2;A0A0U1RQT0;C9J165;A0A0U1RQE9;A0A0U1RRI9;A0A0U1RQM8;A0A0U1RQL2;A0A0U1RQU2;F2Z2V6;A0A0U1RQC3
3831	1	ZFP36L2	P47974	Unique	P47974
3832	2	UQCRFS1:UQCRFS1P1	P47985:P0C7P4	Multimapped	P47985;P0C7P4
3833	1	SLC6A8	P48029	Unique	P48029
3834	1	ATP5PO	P48047	Unique	P48047;A0A494C0K9;H7C086;H7C068
3835	4	LIMS2:LIMS1:LIMS4:LIMS3	Q7Z4I7:P48059:P0CW20:P0CW19	Multimapped	P48059-3;P48059;P48059-5;P48059-2;P48059-4;A0A0J9YXC7;Q7Z4I7-2;Q7Z4I7-5;Q7Z4I7;Q7Z4I7-3;A0A0M3HER1;C9JF46;P0CW19-2;Q7Z4I7-4;H0Y592;F8WC86;P0CW20;P0CW19;F8WE10;F8WB59
3836	1	PREP	P48147	Unique	P48147;A0A499FJL1;H0Y5Y0
3837	1	ME1	P48163	Unique	P48163-2;P48163
3838	1	IREB2	P48200	Unique	P48200
3839	1	RFX2	P48378	Unique	P48378-2;P48378
3840	1	RFX3	P48380	Unique	P48380-2;P48380;P48380-3;F6USP3;F6UV76;F6UGA0
3841	1	PIP4K2A	P48426	Unique	P48426;P48426-2;S4R320;H7BXS3
3842	4	SOX1:SOX2:SOX14:SOX21	O00570:P48431:O95416:Q9Y651	Multimapped	P48431;Q9Y651;O00570;O95416
3843	1	ARCN1	P48444	Unique	P48444;B0YIW6;P48444-2;Q6P1Q5;E9PK34
3844	1	LSS	P48449	Unique	P48449-3;P48449;P48449-2;A0A0G2JQD0;C9J315;H7C3A5
3845	1	GCLM	P48507	Unique	P48507;P48507-2
3846	1	TRAPPC10	P48553	Unique	P48553;F8WE24;P48553-2
3847	1	PSMD8	P48556	Unique	R4GMR5;P48556;K7EJR3;K7EJC1;K7ERW6;K7ENY6
3848	1	PRRC2A	P48634	Unique	P48634;P48634-3;P48634-2;P48634-4
3849	1	CCT5	P48643	Unique	P48643;E7ENZ3;B7ZAR1;E9PCA1;P48643-2;D6RIZ7;H0Y914
3850	1	NES	P48681	Unique	P48681
3851	1	HSPA13	P48723	Unique	P48723
3852	2	CSNK1A1:CSNK1A1L	P48729:Q8N752	Multimapped	P48729-3;U3KPX3;A0A590UJ43;P48729;D6REM4;A0A5F9W493;Q8N752;P48729-2;E7ETM0;U3KQ83;A0A590UK94;A0A590UJQ7;E5RG27;D6RGE5;H0Y9X2;U3KQK7
3854	2	LHX1:LHX5	P48742:Q9H2C1	Multimapped	Q9H2C1;P48742
3856	1	MARCKSL1	P49006	Unique	P49006
3857	1	MAPKAPK2	P49137	Unique	P49137;P49137-2
3858	1	ALDH9A1	P49189	Unique	P49189;P49189-3;P49189-2
3859	1	RPL34	P49207	Unique	P49207
3860	1	RPIA	P49247	Unique	P49247
3861	1	LMAN1	P49257	Unique	P49257
3862	1	"NASP"	P49321	Unique	P49321;P49321-3;P49321-4;P49321-2;E9PPR5;Q5T624;E9PRH9;H0YF33;E9PI86;E9PNB5;H0YDS9;E9PPQ8;E9PQG5;E9PAU3;E9PKR5;E9PJQ2
3863	2	CDK19:CDK8	Q9BWU1:P49336	Multimapped	P49336-2;P49336;F5H6D4;Q9BWU1;A0A0D9SEP3;A0A0D9SFZ2
3864	1	FNTA	P49354	Unique	P49354;B3KVN2;P49354-2;E9PQP6;H0YCW1;E9PPM9
3865	2	FNTB:CHURC1-FNTB	P49356:B4DL54	Multimapped	P49356;B4DL54;P49356-2
3866	2	DHPS:NA	P49366:A0A3B3IU31	Multimapped	P49366;P49366-2;A0A087WZK0;Q5J8M5;M0QX43;B4E3M2;M0R253;P49366-3;A0A3B3IU31;M0R264;M0R1T4;M0QYZ7;M0R1T2;M0R0J4;M0R0V2;M0QZT3;M0QXT2
3867	1	CCT3	P49368	Unique	P49368;P49368-2;B4DUR8;E9PRC8;Q5SZX6;E9PM09;E9PQ35;Q5SZX9;Q5SZW8
3868	1	MRPL19	P49406	Unique	P49406;S4R3W9;A0A0A0MRF4;H7C2J0;S4R455
3869	3	ARRB1:SAG:ARRB2	P49407:P10523:I3L0V6	Multimapped	P49407-2;P49407;E9PM35;I3L0V6;E7ESX4;H0YET9;P10523
3870	1	TUFM	P49411	Unique	P49411;H3BNU3
3871	2	AMPH:BIN2	P49418:Q9UBW5	Multimapped	P49418-2;P49418;H0Y7T8;S4R418;Q9UBW5-2;Q9UBW5-3;Q9UBW5
3872	1	ALDH7A1	P49419	Unique	P49419-2;P49419;A0A1B0GW77;A0A1B0GTG2;A0A1B0GTY9;A0A1B0GW82;A0A1B0GUA1;A0A1B0GTJ4;A0A1B0GV49;P49419-4;A0A0J9YWF7;A0A1B0GUY0;H0YHM6;F8WDY6;F8VVF2;A0A1B0GVU0;A0A0J9YWM6;F8WD33;A0A1B0GW65;A0A0J9YWK1
3873	1	CDC34	P49427	Unique	P49427;U3KQP9;U3KQ77;U3KPV8
3874	2	CENPF:VCAM1	P49454:P19320	Multimapped	P49454;A0A087WTY4;E9PDD2;P19320-2;P19320-3;P19320
3875	1	SRP9	P49458	Unique	P49458;Q6P2S0;Q659G3;E9PE20;P49458-2
3876	1	PCYT1A	P49585	Unique	P49585;C9JEJ2;C9J050;H7C1T3;C9J2E1;H7BZN1;C9JVS0;C9JPY0;F8WAZ5;F8WBU2
3877	1	AARS1	P49588	Unique	P49588;H3BPK7;A0A6Q8PGN5;A0A6Q8PFY2;A0A6Q8PF33;P49588-2;A0A6Q8PGE8;A0A6Q8PGR9;A0A6Q8PGB5;A0A6Q8PFK3;A0A6Q8PHJ2;A0A6Q8PH44;A0A6Q8PHP7;A0A6Q8PHP3;A0A6Q8PF77;A0A6Q8PG28;A0A6Q8PG62;A0A6Q8PGI8;A0A6Q8PHN5
3878	1	CARS1	P49589	Unique	P49589-3;P49589;B4DKY1;P49589-2;E9PLP0;C9JLN0;E9PRS8
3879	1	SARS1	P49591	Unique	Q5T5C7;P49591
3880	1	PPM1F	P49593	Unique	P49593;B5MCT7;A8MX49;P49593-2;C9J2F3
3881	2	CSNK1E:CSNK1D	P49674:J3QQI9	Multimapped	P49674;B0QY35;B0QY34;B0QY36;H0Y645;A0A669KBC0;H0Y5S9;H0Y2N6;H0Y682;J3QQI9
3882	1	PSMB3	P49720	Unique	P49720;A0A087WUL2;A0A087WXQ8;A0A087WY10
3883	1	PSMB2	P49721	Unique	P49721;A0A087WVV1
3884	1	MCM2	P49736	Unique	P49736;H0Y8E6;C9J013;C9JZ21;F8WDM3;H7C4N9
3885	1	ACADVL	P49748	Unique	P49748;P49748-3;P49748-2;K7EQP4;G3V1M7;K7EJW8;J3QKU9;J3KS89;J3KSR4;J3QRJ8;K7EMF8
3886	1	YLPM1	P49750	Unique	P49750;P49750-1;H0YIQ2;P49750-3;F8VU51;H0YI23;U3KQT9
3887	1	VPS41	P49754	Unique	P49754-2;P49754-3;P49754;C9J2U9;C9JZ11;H7BZX6;C9J3F8;H7BXH3
3888	1	TMED10	P49755	Unique	P49755;G3V2K7
3889	1	RBM25	P49756	Unique	P49756;P49756-2;P49756-3;E9PQU5;H0YE46;E9PSE8;P49756-4
